WALLS,
X,Y,Type,Object,
1039,360,0,W
1069,360,0,W
1099,360,0,W
1129,360,0,W
1159,360,0,W
1189,360,0,W
1249,360,0,W
1279,360,0,W
1339,360,0,W
1369,360,0,W
1399,360,0,W
1429,360,0,W
1459,360,0,W
1489,360,0,W
1519,360,0,W
1549,360,0,W
1579,360,0,W
1609,360,0,W
1639,360,0,W
1669,360,0,W
1699,360,0,W
1729,360,0,W
1759,360,0,W
1789,360,0,W
1819,360,0,W
1849,360,0,W
1879,360,0,W
1909,360,0,W
1039,390,0,W
1909,390,0,W
1039,420,0,W
1909,420,0,W
1039,450,0,W
1909,450,0,W
1039,480,0,W
1909,480,0,W
1039,510,0,W
1909,510,0,W
1039,540,0,W
1909,540,0,W
1039,570,0,W
1909,570,0,W
1039,600,0,W
1909,600,0,W
1039,630,0,W
1909,630,0,W
1039,660,0,W
1909,660,0,W
1039,690,0,W
1909,690,0,W
1039,720,0,W
1909,720,0,W
1039,750,0,W
1909,750,0,W
1039,780,0,W
1909,780,0,W
1039,810,0,W
1909,810,0,W
1039,840,0,W
1909,840,0,W
1039,870,0,W
1909,870,0,W
1039,900,0,W
1909,900,0,W
1039,930,0,W
1909,930,0,W
1039,960,0,W
1909,960,0,W
1039,990,0,W
1909,990,0,W
1039,1020,0,W
1909,1020,0,W
1039,1050,0,W
1909,1050,0,W
1039,1080,0,W
1909,1080,0,W
1039,1110,0,W
1909,1110,0,W
1039,1140,0,W
1909,1140,0,W
1039,1170,0,W
1909,1170,0,W
1039,1200,0,W
1909,1200,0,W
1039,1230,0,W
1069,1230,0,W
1099,1230,0,W
1129,1230,0,W
1159,1230,0,W
1189,1230,0,W
1219,1230,0,W
1249,1230,0,W
1279,1230,0,W
1309,1230,0,W
1339,1230,0,W
1369,1230,0,W
1399,1230,0,W
1429,1230,0,W
1459,1230,0,W
1489,1230,0,W
1519,1230,0,W
1549,1230,0,W
1579,1230,0,W
1609,1230,0,W
1639,1230,0,W
1669,1230,0,W
1699,1230,0,W
1729,1230,0,W
1759,1230,0,W
1789,1230,0,W
1819,1230,0,W
1849,1230,0,W
1879,1230,0,W
1909,1230,0,W
1219,360,0,W
1309,360,0,W
1279,450,1,W
1249,480,1,W
1189,600,1,W
1159,660,1,W
1159,690,1,W
1129,720,1,W
1129,750,1,W
SPAWNERS,
X,Y,Type,Object,
1789,480,0,S
1789,510,0,S
1789,540,0,S
1099,1050,2,S
1129,1050,2,S
1159,1050,2,S
OBJECTIVES,
X,Y,Type,Object,
1549,540,0,C
1579,540,0,C
1519,570,0,C
1489,600,0,C
1519,600,0,C
1459,630,0,C
1489,630,0,C
1459,660,0,C
1429,690,0,C
1459,690,0,C
1429,720,0,C
1399,750,0,C
1399,780,0,C
1399,810,0,C
1399,840,0,C
1549,540,0,C
1579,540,0,C
1519,570,0,C
1489,600,0,C
1519,600,0,C
1459,630,0,C
1489,630,0,C
1459,660,0,C
1429,690,0,C
1459,690,0,C
1429,720,0,C
1399,750,0,C
1399,780,0,C
1399,810,0,C
1399,840,0,C
1549,540,0,C
1579,540,0,C
1519,570,0,C
1489,600,0,C
1519,600,0,C
1459,630,0,C
1489,630,0,C
1459,660,0,C
1429,690,0,C
1459,690,0,C
1429,720,0,C
1399,750,0,C
1399,780,0,C
1399,810,0,C
1399,840,0,C
1549,540,0,C
1579,540,0,C
1519,570,0,C
1489,600,0,C
1519,600,0,C
1459,630,0,C
1489,630,0,C
1459,660,0,C
1429,690,0,C
1459,690,0,C
1429,720,0,C
1399,750,0,C
1399,780,0,C
1399,810,0,C
1399,840,0,C
1759,1200,1,D
1789,1200,1,D
