WALLS,
X,Y,Type,Object,
1459,390,0,W
1489,390,0,W
1069,420,0,W
1099,420,0,W
1129,420,0,W
1159,420,0,W
1189,420,0,W
1219,420,0,W
1249,420,0,W
1279,420,0,W
1309,420,0,W
1339,420,0,W
1369,420,0,W
1399,420,0,W
1459,420,0,W
1489,420,0,W
1519,420,0,W
1579,420,0,W
1069,450,0,W
1669,450,0,W
1729,480,0,W
1759,480,0,W
1069,510,0,W
1819,510,0,W
1849,540,0,W
1879,540,0,W
1879,570,0,W
1879,600,0,W
1909,600,0,W
1909,630,0,W
1909,660,0,W
1039,690,0,W
1069,690,0,W
1909,690,0,W
1909,750,0,W
1039,780,0,W
1909,840,0,W
1039,870,0,W
1039,930,0,W
1909,930,0,W
1879,960,0,W
1909,960,0,W
1039,990,0,W
1039,1020,0,W
1879,1020,0,W
1039,1050,0,W
1039,1080,0,W
1879,1080,0,W
1039,1110,0,W
1849,1110,0,W
1039,1140,0,W
1789,1140,0,W
1819,1140,0,W
1849,1140,0,W
1039,1170,0,W
1069,1170,0,W
1579,1170,0,W
1609,1170,0,W
1639,1170,0,W
1669,1170,0,W
1699,1170,0,W
1729,1170,0,W
1759,1170,0,W
1789,1170,0,W
1069,1200,0,W
1099,1200,0,W
1129,1200,0,W
1159,1200,0,W
1249,1200,0,W
1369,1200,0,W
1459,1200,0,W
1489,1200,0,W
1519,1200,0,W
1549,1200,0,W
1579,1200,0,W
1609,1200,0,W
1639,1200,0,W
1669,1200,0,W
1699,1200,0,W
1429,570,1,W
1459,570,1,W
1489,570,1,W
1519,570,1,W
1549,570,1,W
1339,600,1,W
1249,630,1,W
1279,630,1,W
1219,690,1,W
1159,750,1,W
1189,750,1,W
1129,840,1,W
1129,870,1,W
1129,900,1,W
1129,930,1,W
1159,960,1,W
1159,990,1,W
1189,990,1,W
1789,780,2,W
1789,810,2,W
1819,870,2,W
1819,930,2,W
1819,960,2,W
1819,990,2,W
1789,1050,2,W
1819,1050,2,W
1729,1110,2,W
1759,1110,2,W
1549,1140,2,W
1579,1140,2,W
1609,1140,2,W
1639,1140,2,W
1669,1140,2,W
1729,1140,2,W
SPAWNERS,
X,Y,Type,Object,
1909,360,0,S
