WALLS,
X,Y,Type,Object,
1129,390,0,W
1129,420,0,W
1129,450,0,W
1129,480,0,W
1129,540,0,W
1129,570,0,W
1789,630,0,W
1129,660,0,W
1789,690,0,W
1099,720,0,W
1789,720,0,W
1099,780,0,W
1789,780,0,W
1099,840,0,W
1789,840,0,W
1099,900,0,W
1789,930,0,W
1099,960,0,W
1789,960,0,W
1099,990,0,W
1129,990,0,W
1129,1020,0,W
1789,1020,0,W
1129,1050,0,W
1159,1050,0,W
1789,1050,0,W
1159,1080,0,W
1189,1080,0,W
1789,1080,0,W
1189,1110,0,W
1219,1110,0,W
1789,1110,0,W
1219,1140,0,W
1249,1140,0,W
1789,1140,0,W
1309,1170,0,W
1369,1170,0,W
1639,1170,0,W
1669,1170,0,W
1729,1170,0,W
1759,1170,0,W
1789,1170,0,W
1489,1200,0,W
1579,1200,0,W
1639,1200,0,W
1669,1200,0,W
1729,1200,0,W
1399,390,1,W
1429,390,1,W
1459,390,1,W
1489,390,1,W
1519,390,1,W
1579,390,1,W
1609,390,1,W
1639,390,1,W
1669,390,1,W
1339,420,1,W
1399,420,1,W
1669,420,1,W
1699,420,1,W
1729,420,1,W
1759,420,1,W
1279,450,1,W
1309,450,1,W
1759,450,1,W
1819,450,1,W
1849,450,1,W
1879,450,1,W
1219,480,1,W
1249,480,1,W
1879,480,1,W
1909,480,1,W
1219,510,1,W
1249,510,1,W
1219,540,1,W
1189,570,1,W
1189,600,1,W
1189,630,1,W
1189,660,1,W
1189,690,1,W
1699,570,2,W
1699,600,2,W
1699,630,2,W
1699,660,2,W
1669,690,2,W
1699,690,2,W
1669,720,2,W
1699,720,2,W
1669,750,2,W
1699,750,2,W
1669,810,2,W
1699,810,2,W
1669,870,2,W
1639,930,2,W
1669,930,2,W
1639,960,2,W
1609,1020,2,W
1519,1050,2,W
1549,1050,2,W
1459,1080,2,W
1489,1080,2,W
1519,1080,2,W
1069,1200,2,W
1099,1200,2,W
1159,1200,2,W
1189,1200,2,W
1069,1230,2,W
1099,1230,2,W
1159,1230,2,W
1189,1230,2,W
1369,600,2,W
1369,630,2,W
1369,660,2,W
1369,720,2,W
1369,750,2,W
1369,810,2,W
1369,840,2,W
1369,870,2,W
1369,900,2,W
1339,930,2,W
1369,930,2,W
1489,510,0,W
1519,510,0,W
1549,510,0,W
1579,510,0,W
1609,510,0,W
1609,540,0,W
1519,750,0,W
1489,780,0,W
1519,780,0,W
1489,810,0,W
1489,840,0,W
SPAWNERS,
X,Y,Type,Object,
1129,840,0,S
1159,840,0,S
1129,870,0,S
1729,1050,2,S
1759,1050,2,S
1729,1080,2,S
1879,690,1,S
1849,720,1,S
1879,720,1,S
