WALLS,
X,Y,Type,Object,
1819,360,0,W
1849,360,0,W
1069,390,0,W
1729,390,0,W
1759,390,0,W
1789,390,0,W
1819,390,0,W
1849,390,0,W
1069,420,0,W
1459,420,0,W
1519,420,0,W
1579,420,0,W
1609,420,0,W
1669,420,0,W
1849,420,0,W
1069,450,0,W
1099,450,0,W
1129,450,0,W
1159,450,0,W
1189,450,0,W
1219,450,0,W
1249,450,0,W
1279,450,0,W
1309,450,0,W
1339,450,0,W
1369,450,0,W
1399,450,0,W
1429,450,0,W
1459,450,0,W
1849,450,0,W
1069,480,0,W
1849,480,0,W
1069,510,0,W
1849,510,0,W
1189,540,1,W
1219,540,1,W
1249,540,1,W
1279,540,1,W
1309,540,1,W
1339,540,1,W
1369,540,1,W
1399,540,1,W
1429,540,1,W
1459,540,1,W
1489,540,1,W
1519,540,1,W
1549,540,1,W
1579,540,1,W
1609,540,1,W
1639,540,1,W
1669,540,1,W
1699,540,1,W
1729,540,1,W
1759,540,1,W
1849,540,0,W
1069,570,0,W
1189,570,1,W
1219,570,1,W
1759,570,1,W
1849,570,0,W
1189,600,1,W
1309,600,2,W
1759,600,1,W
1849,600,0,W
1069,630,0,W
1309,630,2,W
1339,630,2,W
1369,630,2,W
1399,630,2,W
1759,630,1,W
1849,630,0,W
1159,660,1,W
1189,660,1,W
1309,660,2,W
1339,660,2,W
1369,660,2,W
1399,660,2,W
1429,660,2,W
1459,660,2,W
1489,660,2,W
1519,660,2,W
1549,660,2,W
1579,660,2,W
1609,660,2,W
1759,660,1,W
1849,660,0,W
1069,690,0,W
1159,690,1,W
1189,690,1,W
1309,690,2,W
1609,690,2,W
1639,690,2,W
1669,690,2,W
1759,690,1,W
1849,690,0,W
1159,720,1,W
1189,720,1,W
1309,720,2,W
1669,720,2,W
1759,720,1,W
1849,720,0,W
1159,750,1,W
1189,750,1,W
1309,750,2,W
1669,750,2,W
1759,750,1,W
1849,750,0,W
1069,780,0,W
1309,780,2,W
1669,780,2,W
1759,780,1,W
1849,780,0,W
1189,810,1,W
1309,810,2,W
1669,810,2,W
1759,810,1,W
1069,840,0,W
1309,840,2,W
1669,840,2,W
1849,840,0,W
1069,870,0,W
1189,870,1,W
1309,870,2,W
1669,870,2,W
1759,870,1,W
1849,870,0,W
1069,900,0,W
1309,900,2,W
1669,900,2,W
1759,900,1,W
1069,930,0,W
1189,930,1,W
1309,930,2,W
1669,930,2,W
1849,930,0,W
1069,960,0,W
1189,960,1,W
1309,960,2,W
1669,960,2,W
1759,960,1,W
1849,960,0,W
1069,990,0,W
1309,990,2,W
1669,990,2,W
1759,990,1,W
1849,990,0,W
1069,1020,0,W
1189,1020,1,W
1309,1020,2,W
1639,1020,2,W
1669,1020,2,W
1849,1020,0,W
1069,1050,0,W
1189,1050,1,W
1309,1050,2,W
1339,1050,2,W
1369,1050,2,W
1399,1050,2,W
1429,1050,2,W
1459,1050,2,W
1489,1050,2,W
1519,1050,2,W
1549,1050,2,W
1579,1050,2,W
1609,1050,2,W
1639,1050,2,W
1759,1050,1,W
1849,1050,0,W
1069,1080,0,W
1189,1080,1,W
1339,1080,2,W
1369,1080,2,W
1399,1080,2,W
1759,1080,1,W
1849,1080,0,W
1069,1110,0,W
1189,1110,1,W
1699,1110,1,W
1729,1110,1,W
1849,1110,0,W
1069,1140,0,W
1189,1140,1,W
1249,1140,1,W
1279,1140,1,W
1309,1140,1,W
1339,1140,1,W
1369,1140,1,W
1399,1140,1,W
1429,1140,1,W
1459,1140,1,W
1489,1140,1,W
1519,1140,1,W
1549,1140,1,W
1579,1140,1,W
1609,1140,1,W
1639,1140,1,W
1669,1140,1,W
1699,1140,1,W
1849,1140,0,W
1069,1170,0,W
1189,1170,1,W
1219,1170,1,W
1249,1170,1,W
1849,1170,0,W
1069,1200,0,W
1129,1200,0,W
1159,1200,0,W
1189,1200,0,W
1219,1200,0,W
1249,1200,0,W
1279,1200,0,W
1309,1200,0,W
1339,1200,0,W
1369,1200,0,W
1399,1200,0,W
1429,1200,0,W
1459,1200,0,W
1489,1200,0,W
1519,1200,0,W
1549,1200,0,W
1579,1200,0,W
1609,1200,0,W
1639,1200,0,W
1669,1200,0,W
1699,1200,0,W
1729,1200,0,W
1759,1200,0,W
1789,1200,0,W
1819,1200,0,W
1849,1200,0,W
SPAWNERS,
X,Y,Type,Object,
1759,450,1,S
1789,450,1,S
1789,480,1,S
1129,510,0,S
1159,510,0,S
1129,540,0,S
1759,1140,2,S
1759,1170,2,S
1789,1170,2,S
