WALLS,
X,Y,Type,Object,
1039,360,0,W
1039,390,0,W
1039,420,0,W
1129,600,0,W
1159,630,0,W
1189,660,0,W
1219,660,0,W
1279,660,0,W
1339,660,0,W
1489,660,0,W
1519,660,0,W
1279,900,0,W
1339,930,0,W
1369,930,0,W
1429,930,0,W
1489,930,0,W
1579,930,0,W
1579,960,0,W
1609,960,0,W
1369,1110,0,W
1399,1110,0,W
1369,1140,0,W
1399,1140,0,W
1129,1170,0,W
1189,1170,0,W
1399,1170,0,W
1189,1200,0,W
1219,1200,0,W
1249,1200,0,W
1369,1200,0,W
1399,1200,0,W
1309,1230,0,W
1339,1230,0,W
1369,1230,0,W
1609,480,0,W
1639,480,0,W
1609,510,0,W
1639,510,0,W
1669,510,0,W
1699,540,0,W
1819,630,0,W
1849,660,0,W
1879,690,0,W
1879,720,0,W
1909,720,0,W
1909,750,0,W
1909,780,0,W
1909,810,0,W
1909,840,0,W
1879,870,0,W
1879,900,0,W
1849,960,0,W
1819,990,0,W
1789,1020,0,W
1789,1050,0,W
1759,1080,0,W
1759,1110,0,W
1759,1140,0,W
1759,1170,0,W
1759,1200,0,W
1039,780,0,W
1069,780,0,W
1099,780,0,W
1099,810,0,W
1129,810,0,W
1159,810,0,W
1189,810,0,W
1219,810,0,W
1249,810,0,W
1279,810,0,W
1339,810,0,W
1429,810,0,W
1549,810,0,W
1609,810,0,W
1639,810,0,W
1669,810,0,W
1699,810,0,W
1699,840,0,W
1729,840,0,W
1159,360,2,W
1189,360,2,W
1219,360,2,W
1249,360,2,W
1279,360,2,W
1309,360,2,W
1369,360,2,W
1429,360,2,W
1459,360,2,W
1849,1050,2,W
1849,1080,2,W
1849,1110,2,W
1849,1140,2,W
1849,1170,2,W
1459,1230,2,W
1489,1230,2,W
1549,1230,2,W
1579,1230,2,W
1609,1230,2,W
1039,900,2,W
1039,930,2,W
1039,960,2,W
1039,990,2,W
1039,1020,2,W
1039,1050,2,W
1039,1080,2,W
1039,1110,2,W
1039,1140,2,W
1039,1170,2,W
1039,1200,2,W
1039,1230,2,W
1909,390,1,W
1849,420,1,W
1879,420,1,W
1819,450,1,W
1039,540,1,W
1039,570,1,W
1039,630,1,W
1039,690,1,W
1039,720,1,W
1039,750,1,W
1819,1230,1,W
1849,1230,1,W
1879,1230,1,W
1909,1230,1,W
SPAWNERS,
X,Y,Type,Object,
1159,450,0,S
1189,450,0,S
1129,480,0,S
1429,450,1,S
1459,450,1,S
1489,450,1,S
1759,690,2,S
1759,720,2,S
1759,750,2,S
